Ep,Ep_r
1253,-173.68
1254,-218.54
1255,-130.29
1256,-180.72
1257,-138.29
1258,-189.71
1259,-297.29
1260,-136.85
1261,-214.95
1262,-344.18
1263,-131.91
1264,-272.7
1265,-135.2
1266,-182.14
1267,-142.28
1268,-393.85
1269,-455.48
1270,-374.5
1271,-207.69
1272,-197.63
1273,-117.76
1274,-215.14
1275,-129.69
1276,-155.03
1277,-92.76
1278,-221.04
1279,-199.57
1280,-184.79
1281,-228.7
1282,-150.56
1283,-343.36
1284,-238.55
1285,-68.36
1286,-52.24
1287,-92.42
1288,-170.4
1289,-193.67
1290,-151.6
1291,-190.99
1292,-159.44
1293,-199.39
1294,-150.48
1295,-180.14
1296,-173.69
1297,-151.03
1298,-344.7
1299,-125.36
1300,-187.91
1301,-159.84
1302,-156.4
1303,-170.38
1304,-185.77
1305,-257.02
1306,-171.65
1307,-155.73
1308,-166.31
1309,-151.79
1310,-213.57
1311,-150.47
1312,-121.3
1313,-235.88
1314,-186.32
1315,-190.46
1316,-102.29
1317,-169.04
1318,-265.96
1319,-197.54
1320,-170.6
1321,-87.55
1322,-186.63
1323,-237.2
1324,-359.17
1325,-151.96
1326,-212.94
1327,-94.37
1328,-112.04
1329,-173.0
1330,-183.04
1331,-236.09
1332,-167.99
1333,-155.33
1334,-179.43
1335,-34.48
1336,-129.62
1337,-165.53
1338,-74.53
1339,-189.76
1340,-365.84
1341,-163.31
1342,-180.57
1343,-166.22
1344,-258.5
1345,-177.88
1346,-218.22
1347,-179.57
1348,-170.96
1349,-209.42
1350,-151.14
1351,-96.93
1352,-419.75
1353,-146.02
1354,-200.69
1355,-209.11
1356,-152.17
1357,-193.22
1358,-251.77
1359,-272.49
1360,-174.26
1361,-193.35
1362,-36.7
1363,-128.75
1364,-182.6
1365,-143.61
1366,-165.09
1367,-239.96
1368,-181.2
1369,-177.9
1370,-154.26
1371,-350.49
1372,-267.35
1373,-179.47
1374,-190.49
1375,-146.13
1376,-177.78
1377,-133.76
1378,-22.34
1379,-23.87
1380,-164.0
1381,-214.27
1382,-182.25
1383,-332.36
1384,0.65
1385,-145.27
1386,-273.63
1387,-121.49
1388,-210.03
1389,-109.35
1390,-265.42
1391,-156.02
1392,-148.74
1393,-191.64
1394,-70.0
1395,-180.35
1396,-124.95
1397,-175.91
1398,-389.27
1399,-316.81
1400,-445.33
1401,-178.03
1402,-221.36
1403,-166.37
1404,-100.08
1405,-184.22
1406,-178.23
1407,-170.92
1408,-263.41
1409,-205.4
1410,-176.73
1411,-250.57
1412,-117.59
1413,-168.33
1414,-218.73
1415,-123.78
1416,-158.06
1417,-165.58
1418,-218.91
1419,-175.02
1420,-151.94
1421,-202.42
1422,-212.0
1423,-143.05
1424,-203.44
1425,-136.24
1426,-211.14
1427,-164.24
1428,-162.41
1429,-174.67
1430,-354.7
1431,-207.52
1432,-156.17
1433,-188.74
1434,-169.25
1435,-225.78
1436,-163.87
1437,-191.51
1438,-214.25
1439,-196.7
1440,-162.33
1441,-231.1
1442,-23.47
1443,-20.34
1444,-176.74
1445,-38.32
1446,-215.76
1447,-172.23
1448,-213.71
1449,-154.41
1450,-179.33
1451,-154.1
1452,-137.34
1453,-150.76
1454,-145.09
1455,-203.11
1456,-176.78
1457,-194.2
1458,-205.6
1459,-149.33
1460,-277.96
1461,-208.66
1462,-181.55
1463,-171.5
1464,-113.52
1465,-194.66
1466,-205.72
1467,-50.04
1468,-215.29
1469,-194.57
1470,-216.86
1471,-175.13
1472,-167.0
1473,-156.36
1474,-174.76
1475,-142.86
1476,-223.33
1477,-171.09
1478,-144.17
1479,-160.14
1480,-200.03
1481,-141.87
1482,-173.14
1483,-61.32
1484,-162.78
1485,-190.89
1486,-191.8
1487,-270.87
1488,-200.52
1489,-255.91
1490,-238.26
1491,-142.68
1492,-203.25
1493,-188.58
1494,-157.26
1495,-314.46
1496,-142.14
1497,-114.45
1498,-181.21
1499,-131.05
1500,-344.0
1501,-193.46
1502,-48.58
1503,-163.29
1504,-157.26
1505,-102.47
1506,-322.2
1507,-291.51
1508,-204.2
1509,-24.63
1510,-259.43
1511,-180.71
1512,-160.55
1513,-151.59
1514,-188.19
1515,-186.3
1516,-183.18
1517,-168.61
1518,-234.34
1519,-160.2
1520,-175.47
1521,-178.62
1522,-277.77
1523,-181.98
1524,-206.73
1525,-124.76
1526,-138.27
1527,-160.65
1528,-208.34
1529,-209.78
1530,-123.05
1531,-220.31
1532,-85.32
1533,-260.89
1534,-163.34
1535,-173.94
1536,-150.07
1537,-168.28
1538,-365.54
1539,-174.21
1540,-213.43
1541,-179.77
1542,-168.19
1543,-171.75
1544,-178.29
1545,-229.01
1546,-234.05
1547,-147.11
1548,-50.86
1549,-163.35
1550,-170.1
1551,-142.36
1552,-161.68
1553,-204.82
1554,-185.11
1555,-178.78
1556,-195.73
1557,-164.57
1558,-200.29
1559,-382.6
1560,-142.22
1561,-66.42
1562,-175.88
1563,-358.92
1564,-175.62
1565,-164.22
1566,-176.72
1567,-226.35
1568,-215.53
1569,-159.29
1570,-197.24
1571,-187.39
1572,-145.36
1573,-207.47
1574,-190.64
1575,-174.64
1576,-144.81
1577,-192.58
1578,-189.82
1579,-130.4
1580,-176.21
